bico_injetor_id;fornecedor;data_cotacao;uso_anual;qtde_min_pedido;desconto_qtde;quanitdade;custo
BI-07670;F-0058;2013-07-09;278;0;Sim;50;5.5279513473512
BI-07670;F-0058;2013-07-09;278;0;Sim;75;5.29147632745948
BI-07673;F-0013;2011-05-01;379;44;Não;44;1.81668456457994
BI-07674;F-0058;2013-06-05;381;0;Sim;15;4.38174301564074
BI-07674;F-0058;2013-06-05;381;0;Sim;50;1.86676162761583
BI-07678;F-0058;2014-01-31;596;12;Não;12;5.84232402085431
BI-07682;F-0058;2013-08-07;381;0;Sim;40;2.05594164352921
BI-07682;F-0058;2013-08-07;381;0;Sim;50;1.91683869065172
BI-07683;F-0058;2013-11-15;322;0;Sim;40;2.11992900185285
BI-07683;F-0058;2013-11-15;322;0;Sim;50;1.98917222614802
BI-07685;F-0058;2014-01-13;290;0;Sim;22;3.4219326407861
BI-07685;F-0058;2014-01-13;290;0;Sim;50;2.31189107682378
BI-07687;F-0058;2014-01-27;158;26;Não;26;3.67510001502312
BI-07689;F-0026;2006-04-25;750;4;Não;1;23.8144255326252
BI-07690;F-0066;2013-10-01;0;0;Sim;1;29.0502606789337
BI-07690;F-0066;2013-10-01;0;0;Sim;2;17.1903429165994
BI-07690;F-0066;2013-10-01;0;0;Sim;5;10.0738358473874
BI-07690;F-0066;2013-10-01;0;0;Sim;10;7.7007394712975
BI-07690;F-0066;2013-10-01;0;0;Sim;25;6.27910729288961
BI-07690;F-0066;2013-10-01;0;0;Sim;50;5.87014461142981
BI-07690;F-0066;2013-10-01;0;0;Sim;100;5.68374665457398
BI-07690;F-0066;2013-10-01;0;0;Sim;250;5.56968223321445
BI-07696;F-0026;2006-03-01;1528;1;Não;1;4.41790978338888
BI-07697;F-0066;2013-07-01;0;0;Sim;1;27.72600056754
BI-07697;F-0066;2013-07-01;0;0;Sim;2;15.8660828052058
BI-07697;F-0066;2013-07-01;0;0;Sim;5;8.74957573599372
BI-07697;F-0066;2013-07-01;0;0;Sim;10;6.37647935990385
BI-07697;F-0066;2013-07-01;0;0;Sim;25;4.95484718149597
BI-07697;F-0066;2013-07-01;0;0;Sim;50;4.54588450003617
BI-07697;F-0066;2013-07-01;0;0;Sim;100;4.35948654318034
BI-07697;F-0066;2013-07-01;0;0;Sim;250;4.24820418087835
BI-07698;F-0058;2008-01-21;2;2;Não;2;25.5031353805579
BI-07705;F-0066;2005-11-18;1;0;Sim;5;28.0264629457554
BI-07705;F-0066;2005-11-18;1;0;Sim;10;18.5591159729139
BI-07705;F-0066;2005-11-18;1;0;Sim;15;15.401478942595
BI-07705;F-0066;2005-11-18;1;0;Sim;20;13.8240514569643
BI-07705;F-0066;2005-11-18;1;0;Sim;25;12.8781513773974
BI-07707;F-0066;2011-08-01;300;27;Não;1;7.97338125893736
BI-07708;F-0066;2011-08-01;300;31;Não;1;7.48095680575107
BI-07709;F-0072;2008-09-17;10;3;Não;3;11.6345709786727
BI-07711;F-0072;2005-03-07;1400;1;Sim;1;8.31001040490088
BI-07714;F-0066;2011-08-01;203;25;Não;25;8.73566544070597
BI-07715;F-0058;2012-03-15;737;15;Sim;1;12.8531128458795
BI-07715;F-0058;2013-02-05;15;15;Sim;15;12.8531128458795
BI-07716;F-0058;2012-03-15;14;15;Não;15;12.9198822632607
BI-07717;F-0066;2013-06-01;0;0;Sim;1;21.2938800264852
BI-07717;F-0066;2013-06-01;0;0;Sim;2;11.7291609866294
BI-07717;F-0066;2013-06-01;0;0;Sim;5;5.98977315090445
BI-07717;F-0066;2013-06-01;0;0;Sim;10;4.07849857836782
BI-07717;F-0066;2013-06-01;0;0;Sim;25;2.92950818759981
BI-07717;F-0066;2013-06-01;0;0;Sim;50;2.61235345503914
BI-07717;F-0066;2013-06-01;0;0;Sim;100;2.47325050216166
BI-07717;F-0066;2013-06-01;0;0;Sim;250;2.38700667137762
BI-07718;F-0066;2004-04-14;199;25;Não;25;12.9504849128937
BI-07725;F-0026;2004-04-19;2339;1;Sim;1;7.36132826627644
BI-07725;F-0026;2013-03-26;1924;100;Sim;1;9.01665340551849
BI-07726;F-0026;2004-04-19;40;1;Não;1;34.2304546440912
BI-07728;F-0026;2004-04-19;40;11;Não;1;33.7769790177106
BI-07731;F-0072;2012-10-25;20;0;Sim;8;10.335349398797
BI-07731;F-0072;2012-10-25;20;0;Sim;16;8.5409213066775
BI-07731;F-0072;2012-10-25;20;0;Sim;24;6.70476232869471
BI-07731;F-0072;2012-10-25;20;0;Sim;32;6.17060698964518
BI-07731;F-0072;2012-10-25;20;0;Sim;48;5.08838601625835
BI-07736;F-0066;2013-06-30;0;0;Sim;1;21.5247909282618
BI-07736;F-0066;2013-06-30;0;0;Sim;2;11.960071888406
BI-07736;F-0066;2013-06-30;0;0;Sim;5;6.22068405268107
BI-07736;F-0066;2013-06-30;0;0;Sim;10;4.30662742108689
BI-07736;F-0066;2013-06-30;0;0;Sim;25;3.16041908937643
BI-07736;F-0066;2013-06-30;0;0;Sim;50;2.84326435681577
BI-07736;F-0066;2013-06-30;0;0;Sim;100;2.70137934488073
BI-07736;F-0066;2013-06-30;0;0;Sim;250;2.61791757315424
BI-07737;F-0066;2013-06-30;0;0;Sim;1;21.6555477039667
BI-07737;F-0066;2013-06-30;0;0;Sim;2;12.0908286641109
BI-07737;F-0066;2013-06-30;0;0;Sim;5;6.35422288744345
BI-07737;F-0066;2013-06-30;0;0;Sim;10;4.44016625584928
BI-07737;F-0066;2013-06-30;0;0;Sim;25;3.29117586508126
BI-07737;F-0066;2013-06-30;0;0;Sim;50;2.97680319157815
BI-07737;F-0066;2013-06-30;0;0;Sim;100;2.83491817964312
BI-07737;F-0066;2013-06-30;0;0;Sim;250;2.75145640791663
BI-07738;F-0066;2013-07-07;0;0;Sim;1;21.616598877161
BI-07738;F-0066;2013-07-07;0;0;Sim;2;12.0518798373052
BI-07738;F-0066;2013-07-07;0;0;Sim;5;6.31249200158021
BI-07738;F-0066;2013-07-07;0;0;Sim;10;4.39843536998603
BI-07738;F-0066;2013-07-07;0;0;Sim;25;3.25222703827557
BI-07738;F-0066;2013-07-07;0;0;Sim;50;2.93507230571491
BI-07738;F-0066;2013-07-07;0;0;Sim;100;2.79318729377987
BI-07738;F-0066;2013-07-07;0;0;Sim;250;2.70972552205338
BI-07743;F-0066;2013-06-01;0;0;Sim;1;24.8354412067459
BI-07743;F-0066;2013-06-01;0;0;Sim;2;14.6447588789415
BI-07743;F-0066;2013-06-01;0;0;Sim;5;8.5297930704473
BI-07743;F-0066;2013-06-01;0;0;Sim;10;6.49332584032094
BI-07743;F-0066;2013-06-01;0;0;Sim;25;5.26921985499908
BI-07743;F-0066;2013-06-01;0;0;Sim;50;4.92702659092047
BI-07743;F-0066;2013-06-01;0;0;Sim;100;4.77401334275524
BI-07743;F-0066;2013-06-01;0;0;Sim;250;4.6822053938561
BI-07746;F-0066;2011-08-01;3193;1;Não;1;9.45900079566889
BI-07748;F-0072;2008-01-14;11;11;Não;1;5.18019396515749
BI-07750;F-0072;2008-06-30;100;10;Não;1;5.9647346193865
BI-07751;F-0072;2008-01-14;11;4;Não;1;10.4633241154443
BI-07754;F-0072;2008-01-14;11;1;Não;1;8.73010132259087
BI-07756;F-0043;2010-05-03;75;1;Não;1;9.58889429844817
BI-07765;F-0072;2005-06-15;36;6;Não;1;13.3538834762384
BI-07766;F-0072;2011-06-28;5;5;Não;1;16.3640713765072
BI-07770;F-0066;2013-07-28;0;0;Sim;1;22.8573972168281
BI-07770;F-0066;2013-07-28;0;0;Sim;2;13.2926781769723
BI-07770;F-0066;2013-07-28;0;0;Sim;5;7.55329034124736
BI-07770;F-0066;2013-07-28;0;0;Sim;10;5.63923370965319
BI-07770;F-0066;2013-07-28;0;0;Sim;25;4.49302537794272
BI-07770;F-0066;2013-07-28;0;0;Sim;50;4.17587064538206
BI-07770;F-0066;2013-07-28;0;0;Sim;100;4.03398563344703
BI-07770;F-0066;2013-07-28;0;0;Sim;250;3.95052386172054
BI-07771;F-0066;2013-08-01;0;0;Sim;1;28.9055936079411
BI-07771;F-0066;2013-08-01;0;0;Sim;2;17.0456758456069
BI-07771;F-0066;2013-08-01;0;0;Sim;5;9.93195083545234
BI-07771;F-0066;2013-08-01;0;0;Sim;10;7.55885445936246
BI-07771;F-0066;2013-08-01;0;0;Sim;25;6.13444022189703
BI-07771;F-0066;2013-08-01;0;0;Sim;50;5.72825959949478
BI-07771;F-0066;2013-08-01;0;0;Sim;100;5.54186164263895
BI-07771;F-0066;2013-08-01;0;0;Sim;250;5.42779722127941
BI-07774;F-0066;2013-09-01;0;0;Sim;1;25.0802624038103
BI-07774;F-0066;2013-09-01;0;0;Sim;2;14.8895800760059
BI-07774;F-0066;2013-09-01;0;0;Sim;5;8.77461426751167
BI-07774;F-0066;2013-09-01;0;0;Sim;10;6.73536497832776
BI-07774;F-0066;2013-09-01;0;0;Sim;25;5.51404105206345
BI-07774;F-0066;2013-09-01;0;0;Sim;50;5.17184778798484
BI-07774;F-0066;2013-09-01;0;0;Sim;100;5.01883453981961
BI-07774;F-0066;2013-09-01;0;0;Sim;250;4.92702659092047
BI-07780;F-0054;2014-07-18;2;0;Sim;1;17.5603567712535
BI-07780;F-0054;2014-07-18;2;0;Sim;2;11.6150965652699
BI-07780;F-0054;2014-07-18;2;0;Sim;3;9.63148845723697
BI-07780;F-0054;2014-07-18;2;0;Sim;5;6.79657027759385
BI-07780;F-0054;2014-07-18;2;0;Sim;10;5.80615725310617
BI-07780;F-0054;2014-07-18;2;0;Sim;20;5.31095074086233
BI-07781;F-0064;2014-01-15;4;0;Sim;2;34.9593541171692
BI-07781;F-0064;2014-01-15;4;0;Sim;4;19.9167607929981
BI-07781;F-0064;2014-01-15;4;0;Sim;6;14.9034903712936
BI-07781;F-0064;2014-01-15;4;0;Sim;8;12.3968551604413
BI-07786;F-0066;2011-08-01;932;1;Não;1;10.8138635566956
BI-07790;F-0087;2009-09-28;579;1;Não;1;1.39659364688994
BI-07791;F-0081;2011-08-22;2155;1;Não;1;3.50539441251259
BI-07794;F-0081;2006-02-11;15;1;Não;1;6.26241493854432
BI-07797;F-0066;2008-08-01;3;0;Sim;3;116.167658007044
BI-07797;F-0066;2008-08-01;3;0;Sim;12;43.2137233409191
BI-07799;F-0066;2013-10-01;0;0;Sim;1;26.5853563539447
BI-07799;F-0066;2013-10-01;0;0;Sim;2;16.3946740261402
BI-07799;F-0066;2013-10-01;0;0;Sim;5;10.279708217646
BI-07799;F-0066;2013-10-01;0;0;Sim;10;8.24324098751968
BI-07799;F-0066;2013-10-01;0;0;Sim;25;7.01913500219783
BI-07799;F-0066;2013-10-01;0;0;Sim;50;6.67694173811922
BI-07799;F-0066;2013-10-01;0;0;Sim;100;6.52392848995398
BI-07799;F-0066;2013-10-01;0;0;Sim;250;6.43212054105485
BI-07801;F-0066;2013-10-01;0;0;Sim;1;26.5853563539447
BI-07801;F-0066;2013-10-01;0;0;Sim;2;16.3946740261402
BI-07801;F-0066;2013-10-01;0;0;Sim;5;10.279708217646
BI-07801;F-0066;2013-10-01;0;0;Sim;10;8.24324098751968
BI-07801;F-0066;2013-10-01;0;0;Sim;25;7.01913500219783
BI-07801;F-0066;2013-10-01;0;0;Sim;50;6.67694173811922
BI-07801;F-0066;2013-10-01;0;0;Sim;100;6.52392848995398
BI-07801;F-0066;2013-10-01;0;0;Sim;250;6.43212054105485
BI-07802;F-0066;2013-10-01;0;0;Sim;1;27.386589362519
BI-07802;F-0066;2013-10-01;0;0;Sim;2;17.1959070347145
BI-07802;F-0066;2013-10-01;0;0;Sim;5;11.0809412262203
BI-07802;F-0066;2013-10-01;0;0;Sim;10;9.04169193703644
BI-07802;F-0066;2013-10-01;0;0;Sim;25;7.82036801077213
BI-07802;F-0066;2013-10-01;0;0;Sim;50;7.47817474669352
BI-07802;F-0066;2013-10-01;0;0;Sim;100;7.32516149852829
BI-07802;F-0066;2013-10-01;0;0;Sim;250;7.23335354962915
BI-07803;F-0066;2013-10-01;0;0;Sim;1;28.6607724108767
BI-07803;F-0066;2013-10-01;0;0;Sim;2;18.4700900830723
BI-07803;F-0066;2013-10-01;0;0;Sim;5;12.3579063336357
BI-07803;F-0066;2013-10-01;0;0;Sim;10;10.3186570444517
BI-07803;F-0066;2013-10-01;0;0;Sim;25;9.09455105912988
BI-07803;F-0066;2013-10-01;0;0;Sim;50;8.75513985410882
BI-07803;F-0066;2013-10-01;0;0;Sim;100;8.60212660594359
BI-07803;F-0066;2013-10-01;0;0;Sim;250;8.51031865704445
BI-07808;F-0066;2011-08-01;1288;100;Não;100;2.41204520289557
BI-07810;F-0066;2011-08-01;1350;100;Não;100;3.12147026257073
BI-07814;F-0066;2011-08-01;212;1;Não;1;24.1427085014161
BI-07822;F-0072;2004-12-20;25;1;Não;1;9.85127112278339
BI-07823;F-0072;2004-12-20;25;1;Não;1;5.9869910918469
BI-07824;F-0072;2010-12-10;25;1;Não;1;8.79408868091452
BI-07826;F-0066;2011-08-01;392;30;Não;30;21.1464308964351
BI-07828;F-0058;2004-07-21;153;15;Não;15;5.5335154654663
BI-07832;F-0058;2005-02-24;153;0;Sim;1;50.8866422216411
BI-07832;F-0058;2005-02-24;153;0;Sim;5;11.8404433489314
BI-07832;F-0058;2005-02-24;153;0;Sim;10;7.14432765978756
BI-07832;F-0058;2005-02-24;153;0;Sim;15;5.58081046944464
BI-07835;F-0058;2005-05-16;153;15;Não;15;6.8549935178024
BI-07837;F-0013;2014-07-08;4;1;Não;1;2.70972552205338
BI-07839;F-0013;2014-08-06;4;1;Não;1;6.74927527361551
BI-07840;F-0066;2013-10-01;1;0;Sim;1;26.0011239518592
BI-07840;F-0066;2013-10-01;1;0;Sim;2;15.8104416240548
BI-07840;F-0066;2013-10-01;1;0;Sim;5;9.69547581556061
BI-07840;F-0066;2013-10-01;1;0;Sim;10;7.6562265263767
BI-07840;F-0066;2013-10-01;1;0;Sim;25;6.43490260011239
BI-07840;F-0066;2013-10-01;1;0;Sim;50;6.09270933603378
BI-07840;F-0066;2013-10-01;1;0;Sim;100;5.93969608786855
BI-07840;F-0066;2013-10-01;1;0;Sim;250;5.84788813896941
BI-07842;F-0026;2004-06-30;535;1;Não;1;11.2645571240186
BI-07845;F-0072;2011-12-07;5;1;Não;1;15.067631855689
BI-07849;F-0013;2011-05-01;560;100;Não;100;3.70848472371371
BI-07852;F-0026;2005-07-29;503;1;Sim;1;14.8617594854304
BI-07852;F-0026;2010-12-13;100;1;Sim;1;14.8617594854304
BI-07854;F-0072;2013-10-10;10;1;Sim;1;11.0447744584722
BI-07855;F-0072;2013-01-16;100;1;Sim;1;7.94834272741942
BI-07856;F-0072;2006-11-07;20;1;Não;1;12.2299316169884
BI-07857;F-0066;2011-08-01;100;10;Não;10;17.7606650233971
BI-07858;F-0066;2014-02-01;1;0;Sim;1;20.6540064432488
BI-07858;F-0066;2014-02-01;1;0;Sim;2;11.089287403393
BI-07858;F-0066;2014-02-01;1;0;Sim;5;5.34989956766802
BI-07858;F-0066;2014-02-01;1;0;Sim;10;3.43584293607385
BI-07858;F-0066;2014-02-01;1;0;Sim;25;2.28963460436338
BI-07858;F-0066;2014-02-01;1;0;Sim;50;1.97247987180272
BI-07858;F-0066;2014-02-01;1;0;Sim;100;1.83059485986769
BI-07859;F-0066;2014-02-01;1;0;Sim;1;21.4468932746504
BI-07859;F-0066;2014-02-01;1;0;Sim;2;11.8821742347947
BI-07859;F-0066;2014-02-01;1;0;Sim;5;6.14278639906968
BI-07859;F-0066;2014-02-01;1;0;Sim;10;4.23151182653305
BI-07859;F-0066;2014-02-01;1;0;Sim;25;3.08252143576504
BI-07859;F-0066;2014-02-01;1;0;Sim;50;2.76814876226192
BI-07859;F-0066;2014-02-01;1;0;Sim;100;2.62626375032689
BI-07865;F-0066;2014-02-01;1;0;Sim;1;29.4953901281416
BI-07865;F-0066;2014-02-01;1;0;Sim;2;17.6354723658074
BI-07865;F-0066;2014-02-01;1;0;Sim;5;10.5217473556529
BI-07865;F-0066;2014-02-01;1;0;Sim;10;8.14865097956299
BI-07865;F-0066;2014-02-01;1;0;Sim;25;6.72701880115511
BI-07865;F-0066;2014-02-01;1;0;Sim;50;6.31805611969531
BI-07865;F-0066;2014-02-01;1;0;Sim;100;6.13165816283948
BI-07866;F-0066;2014-02-01;1;0;Sim;1;22.8935639845763
BI-07866;F-0066;2014-02-01;1;0;Sim;2;13.3288449447205
BI-07866;F-0066;2014-02-01;1;0;Sim;5;7.58945710899551
BI-07866;F-0066;2014-02-01;1;0;Sim;10;5.67540047740133
BI-07866;F-0066;2014-02-01;1;0;Sim;25;4.52919214569087
BI-07866;F-0066;2014-02-01;1;0;Sim;50;4.21203741313021
BI-07866;F-0066;2014-02-01;1;0;Sim;100;4.07293446025272
BI-07871;F-0066;2013-06-23;0;0;Sim;1;22.092330976002
BI-07871;F-0066;2013-06-23;0;0;Sim;2;12.5276119361462
BI-07871;F-0066;2013-06-23;0;0;Sim;5;6.79100615947875
BI-07871;F-0066;2013-06-23;0;0;Sim;10;4.87694952788458
BI-07871;F-0066;2013-06-23;0;0;Sim;25;3.72795913711656
BI-07871;F-0066;2013-06-23;0;0;Sim;50;3.41358646361345
BI-07871;F-0066;2013-06-23;0;0;Sim;100;3.27170145167842
BI-07871;F-0066;2013-06-23;0;0;Sim;250;3.18823967995193
BI-07874;F-0072;2014-02-24;4;1;Sim;1;12.435803987247
BI-07875;F-0072;2014-03-03;5;1;Sim;1;10.5746064777463
BI-07879;F-0058;2014-06-24;31;0;Sim;10;10.9752229820335
BI-07879;F-0058;2014-06-24;31;0;Sim;15;8.17368951108094
BI-07879;F-0058;2014-06-24;31;0;Sim;25;5.91465755635061
BI-07881;F-0072;2014-07-01;25;1;Sim;1;9.52855227210763
BI-07883;F-0066;2013-08-01;0;0;Sim;1;21.8335994836498
BI-07883;F-0066;2013-08-01;0;0;Sim;2;12.2688804437941
BI-07883;F-0066;2013-08-01;0;0;Sim;5;6.52949260806908
BI-07883;F-0066;2013-08-01;0;0;Sim;10;4.61543597647491
BI-07883;F-0066;2013-08-01;0;0;Sim;25;3.46922764476444
BI-07883;F-0066;2013-08-01;0;0;Sim;50;3.15207291220378
BI-07883;F-0066;2013-08-01;0;0;Sim;100;3.0129699593263
BI-07883;F-0066;2013-08-01;0;0;Sim;250;2.92672612854226
BI-07885;F-0058;2011-04-01;544;0;Sim;3;23.6836687569204
BI-07885;F-0058;2011-04-01;544;0;Sim;40;4.78514157898544
BI-07885;F-0058;2011-04-01;544;0;Sim;70;4.28715300768405
BI-07885;F-0058;2011-04-01;544;0;Sim;80;4.20369123595756
BI-07886;F-0058;2011-09-23;537;0;Sim;40;4.91033423657517
BI-07886;F-0058;2011-09-23;537;0;Sim;70;4.40399948810113
BI-07886;F-0058;2011-09-23;537;0;Sim;80;4.32053771637464
BI-07887;F-0058;2011-09-22;553;0;Sim;40;4.676641275741
BI-07887;F-0058;2011-09-22;553;0;Sim;70;4.22594770841795
BI-07887;F-0058;2011-09-22;553;0;Sim;80;4.15083211386411
BI-07891;F-0062;2014-05-01;40;5;Não;5;13.0673313933108
BI-07892;F-0066;2013-10-01;0;0;Sim;1;28.3630920917189
BI-07892;F-0066;2013-10-01;0;0;Sim;2;16.5031743293847
BI-07892;F-0066;2013-10-01;0;0;Sim;5;9.3866672601726
BI-07892;F-0066;2013-10-01;0;0;Sim;10;7.01635294314028
BI-07892;F-0066;2013-10-01;0;0;Sim;25;5.59193870567484
BI-07892;F-0066;2013-10-01;0;0;Sim;50;5.18575808327259
BI-07892;F-0066;2013-10-01;0;0;Sim;100;4.99657806735921
BI-07892;F-0066;2013-10-01;0;0;Sim;250;4.88529570505723
BI-07897;F-0041;2013-08-01;13;1;Não;1;2.35640402174457
BI-07898;F-0041;2013-08-01;96;1;Não;1;3.33290675094451
BI-07899;F-0041;2013-08-01;56;1;Não;1;3.63058707010232
BI-07900;F-0041;2013-08-01;41;1;Não;1;2.69303316770808
BI-07901;F-0041;2013-08-01;26;1;Não;1;1.80277426929219
BI-07902;F-0041;2014-08-01;12;1;Não;1;1.73878691096855
BI-07903;F-0041;2013-08-01;1;1;Não;1;1.17402892228596
BI-07905;F-0041;2013-08-01;140;1;Não;1;2.32301931305398
BI-07908;F-0041;2012-04-20;16;1;Não;1;2.85439259304597
BI-07910;F-0041;2013-08-01;16;1;Não;1;3.14094467597358
BI-07911;F-0041;2012-04-20;16;1;Não;1;3.36072734152001
BI-07912;F-0041;2006-08-01;886;1;Não;1;3.36350940057756
BI-07913;F-0041;2013-08-01;128;1;Não;1;3.71961295994391
BI-07917;F-0022;2014-04-29;4500;250;Não;250;2.5594943329457
BI-07918;F-0041;2013-08-01;1;1;Não;1;1.2714009893002
BI-07922;F-0041;2013-08-01;22;1;Sim;1;2.25346783661524
BI-07922;F-0041;2008-08-01;5;1;Sim;1;2.21730106886709
BI-07923;F-0041;2013-08-01;19;1;Sim;1;2.25346783661524
BI-07923;F-0041;2008-08-01;4;1;Sim;1;2.21730106886709
BI-07924;F-0041;2013-08-01;14;1;Sim;1;2.68190493147789
BI-07924;F-0041;2008-08-01;4;1;Sim;1;2.62069963221179
BI-07926;F-0041;2012-04-20;6;1;Não;1;2.43430167535596
BI-07927;F-0041;2006-08-01;384;1;Não;1;2.00864663955086
BI-07929;F-0041;2013-08-01;1739;1;Não;1;2.51776344708245
BI-07930;F-0041;2013-08-01;1739;1;Não;1;2.5928790416363
BI-07932;F-0041;2013-08-01;78;1;Sim;1;3.01018790026875
BI-07932;F-0041;2013-11-19;56;1;Sim;1;3.01018790026875
BI-07933;F-0041;2012-04-20;18;1;Não;1;3.48035588099464
BI-07939;F-0041;2013-08-01;12;1;Não;1;7.74247035716074
BI-07940;F-0041;2006-08-01;886;1;Não;1;8.19316392448379
BI-07943;F-0041;2013-08-01;53;1;Não;1;1.48561953673153
BI-07944;F-0041;2013-08-01;2387;1;Não;1;2.66799463619014
BI-07946;F-0041;2013-08-01;3716;1;Não;1;3.16598320749153
BI-07947;F-0041;2012-04-20;2;1;Não;1;2.1171469427953
BI-07950;F-0072;2011-06-15;7;1;Não;1;10.5328755918831
BI-07954;F-0072;2012-02-29;15;1;Não;1;8.98605075588544
BI-07955;F-0041;2013-08-05;1;1;Não;1;2.18669841923404
BI-07957;F-0066;2011-08-01;50;5;Não;1;18.0416529882096
BI-07958;F-0066;2011-08-01;50;1;Sim;1;8.42407482626041
BI-07958;F-0066;2011-08-01;50;20;Sim;1;6.72145468304001
BI-07960;F-0072;2007-01-01;2;1;Sim;1;13.8908208743455
BI-07960;F-0072;2014-05-23;2;0;Sim;2;17.724498255649
BI-07960;F-0072;2014-05-23;2;0;Sim;3;15.7548004429038
BI-07960;F-0072;2014-05-23;2;0;Sim;4;13.9214235239786
BI-07960;F-0072;2014-05-23;2;0;Sim;5;13.3650117124686
BI-07962;F-0026;2004-10-14;50;1;Não;1;7.65900858543425
BI-07963;F-0058;2012-09-06;6;1;Não;1;11.787584226838
BI-07967;F-0013;2011-05-01;331;40;Não;40;6.29579964723491
BI-07968;F-0066;2013-02-12;1;1;Não;1;1.6692354345298
BI-07969;F-0072;2011-06-01;50;1;Sim;1;7.38636679779438
BI-07969;F-0072;2011-06-01;50;53;Sim;1;8.02902244008836
BI-07970;F-0072;2012-03-26;13;0;Sim;5;17.6215620705196
BI-07970;F-0072;2012-03-26;13;0;Sim;10;15.6629924940047
BI-07970;F-0072;2012-03-26;13;0;Sim;15;13.7322435080652
BI-07970;F-0072;2012-03-26;13;0;Sim;20;11.7486354000323
BI-07971;F-0058;2012-03-08;15;15;Não;15;7.17214825036306
BI-07972;F-0013;2011-05-01;278;40;Não;40;2.50385315179471
BI-07978;F-0072;2012-12-07;160;1;Sim;1;3.05748290424709
BI-07978;F-0072;2012-12-07;160;8;Sim;1;2.70972552205338
BI-07979;F-0026;2013-03-18;9;1;Não;1;41.8616426389499
BI-07980;F-0026;2012-11-20;28;0;Sim;3;65.7344914117837
BI-07980;F-0026;2012-11-20;28;0;Sim;28;21.9114971372612
BI-07981;F-0072;2013-01-16;120;1;Sim;1;6.33753053309816
BI-07982;F-0072;2013-01-16;120;1;Sim;1;8.99161487400055
BI-07983;F-0066;2013-11-02;1;0;Sim;1;21.6778041764271
BI-07983;F-0066;2013-11-02;1;0;Sim;2;12.1130851365713
BI-07983;F-0066;2013-11-02;1;0;Sim;5;6.3736973008463
BI-07983;F-0066;2013-11-02;1;0;Sim;10;4.45964066925213
BI-07983;F-0066;2013-11-02;1;0;Sim;25;3.31343233754166
BI-07983;F-0066;2013-11-02;1;0;Sim;50;2.996277604981
BI-07983;F-0066;2013-11-02;1;0;Sim;100;2.85717465210351
BI-07983;F-0066;2013-11-02;1;0;Sim;250;2.77093082131947
BI-07986;F-0066;2013-07-01;0;0;Sim;1;21.3995982706721
BI-07986;F-0066;2013-07-01;0;0;Sim;2;11.8348792308163
BI-07986;F-0066;2013-07-01;0;0;Sim;5;6.09549139509133
BI-07986;F-0066;2013-07-01;0;0;Sim;10;4.18143476349716
BI-07986;F-0066;2013-07-01;0;0;Sim;25;3.03522643178669
BI-07986;F-0066;2013-07-01;0;0;Sim;50;2.71807169922603
BI-07986;F-0066;2013-07-01;0;0;Sim;100;2.576186687291
BI-07986;F-0066;2013-07-01;0;0;Sim;250;2.49272491556451
BI-07987;F-0066;2013-11-02;1;0;Sim;1;27.5256923153965
BI-07987;F-0066;2013-11-02;1;0;Sim;2;15.6657745530622
BI-07987;F-0066;2013-11-02;1;0;Sim;5;8.54926748385015
BI-07987;F-0066;2013-11-02;1;0;Sim;10;6.17617110776027
BI-07987;F-0066;2013-11-02;1;0;Sim;25;4.75453892935239
BI-07987;F-0066;2013-11-02;1;0;Sim;50;4.34557624789259
BI-07987;F-0066;2013-11-02;1;0;Sim;100;4.15917829103676
BI-07987;F-0066;2013-11-02;1;0;Sim;250;4.04511386967723
BI-07990;F-0041;2013-08-05;1;45;Não;45;1.6747995526449
BI-07991;F-0066;2013-07-21;0;0;Sim;1;21.060187065651
BI-07991;F-0066;2013-07-21;0;0;Sim;2;11.4954680257953
BI-07991;F-0066;2013-07-21;0;0;Sim;5;5.75608019007027
BI-07991;F-0066;2013-07-21;0;0;Sim;10;3.8420235584761
BI-07991;F-0066;2013-07-21;0;0;Sim;25;2.69581522676563
BI-07991;F-0066;2013-07-21;0;0;Sim;50;2.37866049420497
BI-07991;F-0066;2013-07-21;0;0;Sim;100;2.23677548226994
BI-07991;F-0066;2013-07-21;0;0;Sim;250;2.15331371054345
BI-07993;F-0066;2013-07-21;0;0;Sim;1;21.1019179515143
BI-07993;F-0066;2013-07-21;0;0;Sim;2;11.5371989116585
BI-07993;F-0066;2013-07-21;0;0;Sim;5;5.79781107593352
BI-07993;F-0066;2013-07-21;0;0;Sim;10;3.88375444433934
BI-07993;F-0066;2013-07-21;0;0;Sim;25;2.73754611262888
BI-07993;F-0066;2013-07-21;0;0;Sim;50;2.42039138006822
BI-07993;F-0066;2013-07-21;0;0;Sim;100;2.27850636813318
BI-07993;F-0066;2013-07-21;0;0;Sim;250;2.19504459640669
BI-07994;F-0066;2013-08-01;0;0;Sim;1;22.0700745035416
BI-07994;F-0066;2013-08-01;0;0;Sim;2;12.5053554636858
BI-07994;F-0066;2013-08-01;0;0;Sim;5;6.76596762796081
BI-07994;F-0066;2013-08-01;0;0;Sim;10;4.85191099636663
BI-07994;F-0066;2013-08-01;0;0;Sim;25;3.70570266465617
BI-07994;F-0066;2013-08-01;0;0;Sim;50;3.3885479320955
BI-07994;F-0066;2013-08-01;0;0;Sim;100;3.24666292016047
BI-07994;F-0066;2013-08-01;0;0;Sim;250;3.16320114843398
